src,dst,volume,path_nodes
12652,10269,1.0,"[12652, 10269]"
19915,10177,1.0,"[19915, 10375, 10177]"
10748,14278,1.0,"[10748, 18542, 14278]"
10748,18219,43.0,"[10748, 18219]"
13636,17738,223.0,"[13636, 17738]"
12868,14358,1.0,"[12868, 14358]"
19915,12868,300.0,"[19915, 12868]"
13417,10568,1.0,"[13417, 10568]"
11209,17504,1.0,"[11209, 17504]"
10705,13237,21.0,"[10705, 13237]"
10916,18219,300.0,"[10916, 18219]"
18827,11261,300.0,"[18827, 11261]"
10748,11261,3.0,"[10748, 14053, 11261]"
10748,11261,297.0,"[10748, 11200, 11261]"
12868,13665,1.0,"[12868, 13665]"
18542,13237,1.0,"[18542, 13237]"
14234,19971,1.0,"[14234, 10044, 19971]"
13582,14519,1.0,"[13582, 14519]"
11209,10044,1.0,"[11209, 10044]"
14519,13454,300.0,"[14519, 15891, 13454]"
15483,15264,1.0,"[15483, 13460, 15264]"
18812,11022,1.0,"[18812, 11022]"
18827,12352,300.0,"[18827, 12352]"
18542,17522,300.0,"[18542, 17522]"
19915,15183,1.0,"[19915, 15183]"
16117,15601,1.0,"[16117, 15601]"
13636,14234,1.0,"[13636, 14234]"
10705,16108,1.0,"[10705, 16108]"
18827,10955,300.0,"[18827, 10955]"
16236,19333,72.0,"[16236, 19333]"
12652,15378,300.0,"[12652, 15378]"
10568,12746,300.0,"[10568, 12746]"
10916,12352,1.0,"[10916, 12352]"
18441,11455,47.0,"[18441, 18542, 11455]"
19300,17282,299.0,"[19300, 17282]"
17282,17738,1.0,"[17282, 17738]"
13555,19134,1.0,"[13555, 19239, 19134]"
12868,19500,1.0,"[12868, 11181, 19500]"
18812,12355,208.0,"[18812, 12355]"
10916,11466,1.0,"[10916, 15651, 11466]"
12352,10269,300.0,"[12352, 10269]"
11853,14519,94.0,"[11853, 14519]"
10748,16028,1.0,"[10748, 14053, 16028]"
10916,13582,1.0,"[10916, 12940, 13582]"
13555,12633,145.00000017,"[13555, 12633]"
13555,12633,27.99999983,"[13555, 19239, 12633]"
13694,11163,300.0,"[13694, 11163]"
19300,13165,61.0,"[19300, 13165]"
11209,14736,1.0,"[11209, 14736]"
19915,17752,1.0,"[19915, 12562, 17752]"
19300,13073,83.0,"[19300, 13073]"
10044,19846,1.0,"[10044, 13165, 19846]"
12652,15008,1.0,"[12652, 15008]"
18542,12746,300.0,"[18542, 12746]"
12352,12270,1.0,"[12352, 12270]"
11209,14053,1.0,"[11209, 14053]"
18441,15183,300.0,"[18441, 15183]"
17504,18448,300.0,"[17504, 18448]"
19915,11189,300.0,"[19915, 15183, 11189]"
12940,16855,1.0,"[12940, 16855]"
12940,16028,1.0,"[12940, 16028]"
18542,11561,300.0,"[18542, 11561]"
12652,13088,1.0,"[12652, 13088]"
17282,18110,1.0,"[17282, 18110]"
13694,14736,18.0,"[13694, 14736]"
14519,11466,1.0,"[14519, 11466]"
11112,15891,95.0,"[11112, 15891]"
11147,18799,300.0,"[11147, 18799]"
18448,12868,1.0,"[18448, 12868]"
10044,12868,70.0,"[10044, 16683, 12868]"
12352,19430,109.0,"[12352, 19430]"
15008,15185,300.0,"[15008, 15185]"
13694,15378,300.0,"[13694, 15378]"
16236,15891,300.0,"[16236, 15891]"
13555,17464,48.0,"[13555, 17464]"
15008,11261,1.0,"[15008, 11261]"
11112,19134,300.0,"[11112, 19134]"
11200,10316,300.0,"[11200, 10316]"
12940,18448,76.0,"[12940, 18448]"
16117,13088,1.0,"[16117, 13088]"
18542,10316,300.0,"[18542, 10316]"
10705,14358,1.0,"[10705, 14358]"
18441,17464,21.000000036,"[18441, 15378, 17464]"
18441,17464,215.00000020000002,"[18441, 11853, 17464]"
12652,13165,300.0,"[12652, 13165]"
17282,11181,300.0,"[17282, 11181]"
10568,18542,1.0,"[10568, 18542]"
16236,11853,34.0,"[16236, 11853]"
12352,11209,231.0,"[12352, 11209]"
19915,13165,300.0,"[19915, 13165]"
13694,10177,300.0,"[13694, 10177]"
16325,11189,300.0,"[16325, 11189]"
18799,14519,225.0,"[18799, 14519]"
18812,19273,1.0,"[18812, 19273]"
15891,15185,300.0,"[15891, 15185]"
15483,12940,112.0,"[15483, 12940]"
12868,16108,185.0,"[12868, 16108]"
12652,10985,1.0,"[12652, 11022, 10985]"
12352,16339,293.0,"[12352, 16339]"
12746,13417,1.0,"[12746, 13417]"
12352,19239,1.0,"[12352, 19239]"
13417,12868,250.0,"[13417, 12868]"
18812,16683,1.0,"[18812, 16683]"
15008,10955,1.0,"[15008, 10955]"
16236,13170,300.0,"[16236, 13170]"
12205,13237,1.0,"[12205, 13237]"
12940,15848,1.0,"[12940, 15848]"
11112,18812,1.0,"[11112, 18812]"
10916,13563,300.0,"[10916, 13563]"
18542,13563,1.0,"[18542, 13563]"
18441,17752,90.0,"[18441, 17752]"
18441,17752,210.0,"[18441, 13170, 17752]"
15483,13237,1.0,"[15483, 18812, 13237]"
11147,19502,1.0,"[11147, 19502]"
13509,14278,300.0,"[13509, 14278]"
11147,12746,300.0,"[11147, 12746]"
11181,15008,1.0,"[11181, 15008]"
18812,17464,1.0,"[18812, 17464]"
12352,15241,15.0,"[12352, 19500, 15241]"
16855,15976,1.0,"[16855, 15976]"
18941,18827,47.0,"[18941, 17516, 18827]"
18812,18110,300.0,"[18812, 18110]"
17789,14519,1.0,"[17789, 19300, 14519]"
12205,11189,47.000001000000005,"[12205, 11189]"
12205,11189,102.999999,"[12205, 10955, 11189]"
12205,11189,150.0,"[12205, 16962, 11189]"
18812,12352,146.0,"[18812, 12352]"
11209,12369,1.0,"[11209, 12369]"
10044,11163,300.0,"[10044, 11163]"
12652,19134,248.0,"[12652, 19134]"
11112,13454,243.0,"[11112, 13454]"
12940,15270,1.0,"[12940, 15270]"
19846,14519,209.0,"[19846, 14519]"
15183,12205,121.0,"[15183, 12205]"
12868,13694,1.0,"[12868, 10985, 13694]"
12652,17464,76.0,"[12652, 17464]"
11112,13237,300.0,"[11112, 13237]"
19300,10568,300.0,"[19300, 10568]"
10748,18110,66.0,"[10748, 18110]"
11200,15601,1.0,"[11200, 15601]"
16325,17282,1.0,"[16325, 17282]"
16117,10177,1.0,"[16117, 10177]"
10748,12940,113.0,"[10748, 12652, 12940]"
19915,11200,280.0,"[19915, 10705, 11200]"
13555,19300,1.0,"[13555, 19300]"
18441,15891,121.0,"[18441, 15891]"
17010,15008,1.0,"[17010, 13165, 15008]"
11147,12355,124.0,"[11147, 12355]"
18219,19300,1.0,"[18219, 19300]"
10705,19430,300.0,"[10705, 19430]"
12940,13165,300.0,"[12940, 13165]"
16325,10796,131.0,"[16325, 10796]"
19785,16117,1.0,"[19785, 16117]"
15483,15008,120.0,"[15483, 15008]"
18542,19239,203.0,"[18542, 19239]"
16117,19915,272.0,"[16117, 19915]"
13636,11466,213.0,"[13636, 11466]"
16236,12216,180.0,"[16236, 12216]"
13694,19500,1.0,"[13694, 19500]"
17522,18448,1.0,"[17522, 15686, 18448]"
13460,11209,1.0,"[13460, 11209]"
18827,15264,300.0,"[18827, 15264]"
12652,15724,105.0,"[12652, 15724]"
11112,11261,1.0,"[11112, 11261]"
18827,10748,300.0,"[18827, 10748]"
10705,10326,6.0,"[10705, 10326]"
10705,10326,294.0,"[10705, 14278, 10326]"
18441,13170,1.0,"[18441, 13170]"
13694,19971,1.0,"[13694, 19971]"
12868,10867,72.0,"[12868, 11181, 10867]"
17282,13417,300.0,"[17282, 13417]"
10705,18827,161.0,"[10705, 18827]"
16117,17504,1.0,"[16117, 17504]"
10568,18411,300.0,"[10568, 18411]"
14234,17522,1.0,"[14234, 12616, 17522]"
18219,16339,1.0,"[18219, 16339]"
18812,11261,78.0,"[18812, 11261]"
18812,11261,222.0,"[18812, 16683, 11261]"
10044,14358,1.0,"[10044, 14358]"
10705,14736,300.0,"[10705, 14736]"
15483,14234,300.0,"[15483, 14234]"
10705,15378,300.0,"[10705, 15378]"
15891,12746,300.0,"[15891, 12746]"
11209,19971,1.0,"[11209, 19971]"
10657,13417,1.0,"[10657, 13417]"
17516,19143,1.0,"[17516, 11163, 19143]"
16855,15651,1.0,"[16855, 17522, 15651]"
18812,15185,1.0,"[18812, 15185]"
10748,12352,1.0,"[10748, 11181, 12352]"
11209,18411,300.0,"[11209, 18411]"
11147,16683,300.0,"[11147, 16683]"
13582,15008,1.0,"[13582, 15008]"
16236,12746,1.0,"[16236, 12746]"
12352,18812,300.0,"[12352, 18812]"
14704,19430,1.0,"[14704, 19430]"
10916,12562,1.0,"[10916, 12562]"
12652,13563,1.0,"[12652, 13563]"
14519,18812,1.0,"[14519, 18812]"
11209,19785,1.0,"[11209, 19785]"
16117,19333,23.0,"[16117, 19333]"
10796,13417,1.0,"[10796, 13417]"
12868,18448,152.0,"[12868, 18448]"
10316,16855,1.0,"[10316, 11261, 16855]"
18812,13170,300.0,"[18812, 13170]"
18827,16855,204.0,"[18827, 15077, 16855]"
19300,19915,300.0,"[19300, 19915]"
16117,16962,300.0,"[16117, 16962]"
12352,12562,1.0,"[12352, 12562]"
19143,10044,300.0,"[19143, 10044]"
16855,16028,1.0,"[16855, 16028]"
15483,12633,1.0,"[15483, 12633]"
18827,12562,34.0,"[18827, 12562]"
13563,10916,300.0,"[13563, 10916]"
14234,17504,1.0,"[14234, 13563, 17504]"
14519,18448,300.0,"[14519, 18448]"
10916,10955,60.0,"[10916, 10955]"
12652,10177,136.0,"[12652, 10177]"
10796,16117,1.0,"[10796, 16117]"
12205,10316,293.0,"[12205, 10316]"
18827,15185,259.0,"[18827, 15185]"
17282,15483,56.0,"[17282, 15483]"
19300,10867,300.0,"[19300, 10867]"
17282,17752,1.0,"[17282, 17752]"
12652,17282,1.0,"[12652, 17282]"
12352,14278,1.0,"[12352, 14278]"
16117,10796,116.0,"[16117, 10796]"
18441,15483,56.0,"[18441, 15483]"
17282,10326,237.0,"[17282, 10326]"
18827,18542,1.0,"[18827, 10748, 18542]"
17282,19430,300.0,"[17282, 19430]"
10748,15185,1.0,"[10748, 15185]"
19915,17738,1.0,"[19915, 10705, 17738]"
15241,19915,1.0,"[15241, 19915]"
16683,10705,136.0,"[16683, 10705]"
14358,16339,1.0,"[14358, 15686, 16339]"
12940,18411,211.0,"[12940, 18411]"
15008,19239,300.0,"[15008, 19239]"
11112,17223,300.0,"[11112, 17223]"
19915,12270,300.0,"[19915, 12270]"
19915,14234,1.0,"[19915, 19502, 14234]"
16117,19147,1.0,"[16117, 19147]"
11147,15270,1.0,"[11147, 15270]"
16325,16339,1.0,"[16325, 16339]"
10748,19846,10.0,"[10748, 19846]"
15483,10705,1.0,"[15483, 18812, 10705]"
15008,12216,300.0,"[15008, 12216]"
10748,12562,139.0,"[10748, 12562]"
18110,17223,218.0,"[18110, 17223]"
10916,14278,300.0,"[10916, 14278]"
19846,12205,1.0,"[19846, 12205]"
12369,16855,300.0,"[12369, 16855]"
12352,11261,1.0,"[12352, 11261]"
16236,19846,1.0,"[16236, 19846]"
10705,13417,286.0,"[10705, 13417]"
12205,12369,296.000001,"[12205, 19915, 12369]"
12205,12369,3.9999998999999997,"[12205, 10955, 12369]"
11147,11189,300.0,"[11147, 11189]"
18542,12369,300.0,"[18542, 12369]"
13555,12205,86.0,"[13555, 12205]"
13555,15651,179.0,"[13555, 10568, 15651]"
16325,14704,1.0,"[16325, 14704]"
11209,11455,1.0,"[11209, 11455]"
13417,14519,1.0,"[13417, 19300, 14519]"
12940,19273,1.0,"[12940, 19273]"
18827,15976,1.0,"[18827, 15976]"
10748,14358,300.0,"[10748, 14358]"
18812,17504,1.0,"[18812, 17504]"
18542,15724,1.0,"[18542, 15724]"
10044,17464,300.0,"[10044, 17464]"
16236,17781,218.0,"[16236, 17781]"
11112,18411,300.0,"[11112, 18411]"
11112,10748,174.0,"[11112, 10748]"
10705,16117,64.0,"[10705, 16117]"
12868,11853,300.0,"[12868, 11853]"
16117,19300,1.0,"[16117, 19300]"
10705,14278,1.0,"[10705, 14278]"
15601,16855,1.0,"[15601, 16855]"
11200,19846,300.0,"[11200, 19846]"
13555,13417,300.0,"[13555, 13417]"
12868,12352,1.0,"[12868, 11181, 12352]"
11163,11209,1.0,"[11163, 11209]"
18827,13582,257.0,"[18827, 12940, 13582]"
15241,13417,1.0,"[15241, 13417]"
16117,10955,300.0,"[16117, 10955]"
13417,13088,255.0,"[13417, 13088]"
11200,12652,23.0,"[11200, 12652]"
13509,13073,43.0,"[13509, 13073]"
19915,13840,215.0,"[19915, 12352, 13840]"
11147,12562,300.0,"[11147, 12562]"
10705,10748,1.0,"[10705, 10748]"
11147,18542,300.0,"[11147, 18542]"
15483,19273,1.0,"[15483, 19273]"
19915,10316,300.0,"[19915, 10316]"
13417,17504,300.0,"[13417, 17504]"
17789,12868,220.0,"[17789, 12868]"
18441,12940,133.0,"[18441, 12940]"
13417,19134,112.0,"[13417, 19134]"
13636,12355,62.0,"[13636, 12355]"
16683,12940,13.0,"[16683, 12940]"
18411,16117,1.0,"[18411, 16117]"
13694,10044,74.0,"[13694, 10044]"
12868,19134,300.0,"[12868, 19134]"
12205,15483,1.0,"[12205, 15483]"
19300,15378,1.0,"[19300, 15378]"
11112,12270,1.0,"[11112, 12270]"
18542,11181,102.0,"[18542, 11181]"
10867,16236,300.0,"[10867, 16236]"
16325,19915,209.0,"[16325, 19915]"
18812,17223,1.0,"[18812, 17223]"
17282,10963,300.0,"[17282, 10963]"
10748,13417,1.0,"[10748, 13417]"
15891,19134,133.0,"[15891, 19134]"
11147,15183,1.0,"[11147, 15183]"
11209,10867,60.0,"[11209, 10867]"
16855,16339,1.0,"[16855, 16339]"
18827,19971,300.0,"[18827, 19971]"
15008,12355,300.0,"[15008, 12355]"
12352,13417,1.0,"[12352, 13509, 13417]"
12868,10177,1.0,"[12868, 17738, 10177]"
17282,12355,300.0,"[17282, 12355]"
15651,16855,1.0,"[15651, 16855]"
12355,12868,300.0,"[12355, 12868]"
19915,16028,1.0,"[19915, 10867, 16028]"
12868,11455,300.0,"[12868, 11455]"
16325,19239,1.0,"[16325, 19239]"
12868,11147,1.0,"[12868, 11181, 11147]"
19915,11466,300.0,"[19915, 11466]"
10705,16962,1.0,"[10705, 16962]"
15891,17223,1.0,"[15891, 17223]"
15008,12369,1.0,"[15008, 12369]"
11200,18110,1.0,"[11200, 18110]"
17282,19273,1.0,"[17282, 19273]"
19333,16236,1.0,"[19333, 16236]"
13417,16117,1.0,"[13417, 13509, 16117]"
12940,19300,1.0,"[12940, 19300]"
15008,19333,1.0,"[15008, 18542, 19333]"
18542,16962,11.0,"[18542, 16962]"
12352,11189,150.0,"[12352, 10955, 11189]"
12352,11189,150.0,"[12352, 16962, 11189]"
12205,15241,300.0,"[12205, 15241]"
12940,19500,151.0,"[12940, 19500]"
11200,10657,1.0,"[11200, 10657]"
15270,12352,1.0,"[15270, 12352]"
18941,14519,300.0,"[18941, 14519]"
16325,19147,300.0,"[16325, 19147]"
16117,13417,300.0,"[16117, 13417]"
12652,11853,97.0,"[12652, 11853]"
18827,15891,300.0,"[18827, 15891]"
10916,15241,300.0,"[10916, 15241]"
14519,18827,1.0,"[14519, 13073, 18827]"
15008,13100,300.0,"[15008, 13100]"
18827,13170,300.0,"[18827, 13170]"
14278,14519,300.0,"[14278, 14519]"
13417,13582,1.0,"[13417, 13582]"
10705,10901,1.0,"[10705, 10901]"
18812,18827,127.0,"[18812, 18827]"
13694,12652,1.0,"[13694, 15483, 12652]"
15008,16962,1.0,"[15008, 16962]"
14519,12868,300.0,"[14519, 12868]"
10867,19915,1.0,"[10867, 12369, 19915]"
10705,16028,1.0,"[10705, 16028]"
13509,19134,1.0,"[13509, 19134]"
12652,16962,300.0,"[12652, 16962]"
18441,10316,300.0,"[18441, 11209, 10316]"
11209,16887,300.0,"[11209, 16887]"
13509,17282,1.0,"[13509, 17282]"
12205,12868,1.0,"[12205, 12868]"
11147,13917,85.0,"[11147, 13917]"
10568,13073,300.0,"[10568, 13073]"
10301,13417,1.0,"[10301, 10955, 13417]"
19915,17223,1.0,"[19915, 10796, 17223]"
12868,10985,300.0,"[12868, 10985]"
17522,11466,1.0,"[17522, 11466]"
17223,16236,300.0,"[17223, 16236]"
13417,10796,1.0,"[13417, 10796]"
17282,13088,193.0,"[17282, 13088]"
12868,11189,300.0,"[12868, 11189]"
15008,19502,176.0,"[15008, 19502]"
18812,19971,30.0,"[18812, 19971]"
13417,12355,1.0,"[13417, 12355]"
15891,10301,1.0,"[15891, 10301]"
11147,11209,121.0,"[11147, 11209]"
15008,18110,1.0,"[15008, 18110]"
16855,11261,218.0,"[16855, 11261]"
13417,10316,177.0,"[13417, 10316]"
10326,12652,300.0,"[10326, 12652]"
18827,19785,1.0,"[18827, 18149, 19785]"
18799,12216,55.0,"[18799, 12216]"
19915,13088,195.0,"[19915, 13088]"
18827,13563,1.0,"[18827, 13563]"
18812,12940,168.0,"[18812, 12940]"
12652,15601,1.0,"[12652, 15601]"
12352,13460,1.0,"[12352, 13460]"
12868,18110,293.0,"[12868, 18110]"
13165,14519,243.0,"[13165, 14519]"
11209,10705,1.0,"[11209, 10705]"
19300,15264,1.0,"[19300, 13460, 15264]"
15483,17464,298.0,"[15483, 17464]"
17282,13100,138.0,"[17282, 13100]"
12652,19971,1.0,"[12652, 19971]"
19915,12352,252.0,"[19915, 12352]"
10044,10963,184.0,"[10044, 19971, 10963]"
11209,10568,1.0,"[11209, 10568]"
11209,12940,37.0,"[11209, 12940]"
12940,11022,1.0,"[12940, 11022]"
15008,14358,11.0,"[15008, 14358]"
18812,10044,1.0,"[18812, 10044]"
13509,10177,1.0,"[13509, 10177]"
11112,13582,1.0,"[11112, 13582]"
10748,16108,300.0,"[10748, 16108]"
17282,19134,1.0,"[17282, 19134]"
17282,13170,1.0,"[17282, 13170]"
13665,12205,239.0,"[13665, 12205]"
11112,19785,300.0,"[11112, 19785]"
15008,17282,89.0,"[15008, 17282]"
12652,18827,300.0,"[12652, 18827]"
18441,16887,224.0,"[18441, 16887]"
16325,10269,98.0,"[16325, 10269]"
11200,12216,300.0,"[11200, 12216]"
13417,10963,101.0,"[13417, 10963]"
15183,16236,300.0,"[15183, 16236]"
18441,15651,6.999999900000001,"[18441, 15651]"
18441,15651,293.000001,"[18441, 13636, 15651]"
15891,11455,300.0,"[15891, 11455]"
15008,17738,123.0,"[15008, 17738]"
13555,10568,1.0,"[13555, 10568]"
12940,10796,118.0,"[12940, 10796]"
13509,19300,1.0,"[13509, 19300]"
15891,17522,1.0,"[15891, 17522]"
12633,14257,1.0,"[12633, 14257]"
15848,10916,300.0,"[15848, 10916]"
18827,10568,300.0,"[18827, 10568]"
10916,11147,198.0,"[10916, 18110, 11147]"
10568,12868,56.0,"[10568, 12868]"
18542,16683,300.0,"[18542, 16683]"
15891,13665,1.0,"[15891, 13665]"
10568,10748,1.0,"[10568, 10748]"
10796,18411,300.0,"[10796, 18411]"
13694,19147,300.0,"[13694, 19147]"
18441,10177,200.0,"[18441, 15378, 10177]"
16855,11466,1.0,"[16855, 11466]"
16236,16108,1.0,"[16236, 16108]"
14234,19134,1.0,"[14234, 19846, 19134]"
19333,10705,1.0,"[19333, 10705]"
15601,12868,300.0,"[15601, 12868]"
12868,19143,80.0,"[12868, 11455, 19143]"
10955,16117,1.0,"[10955, 19915, 16117]"
16236,13417,5.0,"[16236, 13417]"
13417,17223,300.0,"[13417, 17223]"
12205,10985,1.0,"[12205, 10985]"
10657,13509,1.0,"[10657, 13509]"
15008,15483,300.0,"[15008, 15483]"
12369,16236,1.0,"[12369, 16236]"
17282,10044,189.0,"[17282, 10044]"
12205,19143,140.0,"[12205, 19143]"
18827,10867,300.0,"[18827, 10867]"
15891,19239,1.0,"[15891, 19239]"
15891,12216,1.0,"[15891, 12216]"
10916,16236,30.0,"[10916, 16236]"
10705,19300,253.0,"[10705, 19300]"
15891,15601,300.0,"[15891, 15601]"
15483,15651,91.0,"[15483, 15651]"
11112,11455,300.0,"[11112, 11455]"
18411,16236,300.0,"[18411, 16236]"
17282,12216,1.0,"[17282, 12216]"
10748,18542,93.0,"[10748, 18542]"
11200,19300,1.0,"[11200, 19300]"
13417,12940,300.0,"[13417, 12940]"
19915,16962,42.0,"[19915, 10301, 16962]"
15891,19147,247.0,"[15891, 19147]"
15008,19147,300.0,"[15008, 19147]"
18441,19971,300.0,"[18441, 19971]"
10705,18411,300.0,"[10705, 18411]"
19300,19846,51.0,"[19300, 19846]"
11147,13417,300.0,"[11147, 13417]"
16855,13563,1.0,"[16855, 13165, 13563]"
10568,16683,1.0,"[10568, 16683]"
13636,17282,1.0,"[13636, 17282]"
19846,10916,116.0,"[19846, 10916]"
15891,17752,300.0,"[15891, 17752]"
10705,11466,1.0,"[10705, 11466]"
19300,17464,159.0,"[19300, 17464]"
12940,11466,300.0,"[12940, 11466]"
11209,17781,1.0,"[11209, 17781]"
16236,19143,23.0,"[16236, 19143]"
10916,10301,300.0,"[10916, 10301]"
11209,15270,1.0,"[11209, 15270]"
19300,18799,1.0,"[19300, 18799]"
13582,16236,1.0,"[13582, 16236]"
16236,10316,300.0,"[16236, 10316]"
12868,18941,1.0,"[12868, 13073, 18941]"
18812,19300,1.0,"[18812, 19300]"
11200,19785,38.0,"[11200, 19785]"
11147,12270,1.0,"[11147, 12270]"
11209,10985,272.0,"[11209, 11022, 10985]"
12205,19500,35.0,"[12205, 19500]"
14425,13840,1.0,"[14425, 13840]"
16325,17223,300.0,"[16325, 17223]"
10705,19971,300.0,"[10705, 19971]"
19915,17781,200.0,"[19915, 17781]"
10748,13454,300.0,"[10748, 13454]"
10705,19134,1.0,"[10705, 19134]"
18441,11022,1.0,"[18441, 11022]"
12352,13165,1.0,"[12352, 13165]"
11466,15185,300.0,"[11466, 15185]"
19300,12868,1.0,"[19300, 12746, 12868]"
12940,15651,1.0,"[12940, 15651]"
15891,10269,142.0,"[15891, 10269]"
13509,15848,1.0,"[13509, 15848]"
16117,10568,1.0,"[16117, 10568]"
19846,18827,300.0,"[19846, 18827]"
18441,15270,300.0,"[18441, 15270]"
18441,18799,300.0,"[18441, 18799]"
15891,12652,1.0,"[15891, 12652]"
17522,18827,1.0,"[17522, 18827]"
15891,16028,300.0,"[15891, 16028]"
17522,13665,1.0,"[17522, 13665]"
12352,13073,71.0,"[12352, 13073]"
10748,13073,300.0,"[10748, 13073]"
10748,14053,1.0,"[10748, 14053]"
10705,13073,1.0,"[10705, 13073]"
16117,13165,300.0,"[16117, 13165]"
12940,16108,1.0,"[12940, 16108]"
15483,18110,215.0,"[15483, 18110]"
15891,16887,23.0,"[15891, 16887]"
10916,16855,299.000001,"[10916, 16855]"
10916,16855,0.9999999900000001,"[10916, 13665, 16855]"
14519,13100,283.0,"[14519, 10657, 13100]"
10705,14704,1.0,"[10705, 14704]"
18441,12369,300.0,"[18441, 12369]"
11147,19143,300.0,"[11147, 19143]"
19300,13694,1.0,"[19300, 12746, 13694]"
15891,11181,1.0,"[15891, 11181]"
10705,19915,1.0,"[10705, 19915]"
10705,12562,1.0,"[10705, 12562]"
15891,15183,300.0,"[15891, 15183]"
12205,19846,1.0,"[12205, 19846]"
12940,11455,300.0,"[12940, 11455]"
19300,12216,300.0,"[19300, 12216]"
12940,11147,1.0,"[12940, 11147]"
19300,12652,222.0,"[19300, 12652]"
11147,13088,98.0,"[11147, 10301, 13088]"
10748,15008,72.0,"[10748, 15008]"
11112,17282,300.0,"[11112, 17282]"
10748,18812,300.0,"[10748, 18812]"
11112,19239,300.0,"[11112, 19239]"
15008,19785,1.0,"[15008, 19785]"
10568,11853,168.0,"[10568, 11853]"
12940,16117,1.0,"[12940, 16117]"
15483,16962,1.0,"[15483, 16962]"
11112,12940,1.0,"[11112, 12652, 12940]"
19915,15185,300.0,"[19915, 15185]"
18812,13460,300.0,"[18812, 13460]"
18441,15724,234.0,"[18441, 15724]"
10963,12868,1.0,"[10963, 15848, 12868]"
12652,19785,1.0,"[12652, 19785]"
16683,12652,259.0,"[16683, 12652]"
18827,12746,300.0,"[18827, 12746]"
12352,19134,1.0,"[12352, 19134]"
19915,17504,1.0,"[19915, 12562, 17504]"
16117,19500,1.0,"[16117, 19500]"
11112,19971,300.0,"[11112, 19971]"
11200,11022,1.0,"[11200, 11022]"
18411,12868,25.0,"[18411, 12868]"
19915,11163,300.0,"[19915, 11163]"
15008,10269,1.0,"[15008, 10269]"
11200,12746,300.0,"[11200, 12746]"
17282,10301,300.0,"[17282, 10301]"
16117,11466,1.0,"[16117, 11466]"
15241,12205,1.0,"[15241, 12205]"
11112,10901,1.0,"[11112, 10901]"
11112,10044,300.0,"[11112, 10044]"
13694,11261,300.0,"[13694, 11261]"
18441,19134,300.0,"[18441, 19134]"
19915,14278,1.0,"[19915, 10705, 14278]"
10705,12746,1.0,"[10705, 12746]"
18827,12270,1.0,"[18827, 12270]"
19300,14234,300.0,"[19300, 14234]"
17516,18941,300.0,"[17516, 18941]"
10705,15185,300.0,"[10705, 15185]"
12616,10044,34.0,"[12616, 10044]"
10568,13237,300.0,"[10568, 13237]"
19915,12562,1.0,"[19915, 12369, 12562]"
16325,19502,80.0,"[16325, 19502]"
16236,18448,1.0,"[16236, 18448]"
15483,19239,300.0,"[15483, 19239]"
15651,18827,285.0,"[15651, 18827]"
15483,17752,300.0,"[15483, 17752]"
18812,19915,1.0,"[18812, 19915]"
12205,13840,300.0,"[12205, 13840]"
17282,12633,1.0,"[17282, 12633]"
12205,16887,300.0,"[12205, 16887]"
17752,12652,300.0,"[17752, 12652]"
12652,10867,300.0,"[12652, 10867]"
13417,11209,69.999999,"[13417, 11209]"
13417,11209,230.000001,"[13417, 18441, 11209]"
10748,19143,45.0,"[10748, 19143]"
10748,19143,255.0,"[10748, 14053, 19143]"
17282,14053,300.0,"[17282, 14053]"
12746,12652,176.0,"[12746, 12652]"
12352,12868,300.0,"[12352, 12868]"
13555,15891,300.0,"[13555, 15891]"
12205,15601,1.0,"[12205, 15601]"
13417,19430,300.0,"[13417, 19430]"
19915,19785,270.0,"[19915, 19785]"
19915,19785,30.0,"[19915, 12352, 19785]"
12868,12746,300.0,"[12868, 12746]"
11561,12652,300.0,"[11561, 11112, 12652]"
15008,10705,1.0,"[15008, 10705]"
11147,10963,72.0,"[11147, 10963]"
11189,11209,185.0,"[11189, 10375, 11209]"
13417,15008,300.0,"[13417, 15008]"
14519,16117,147.0,"[14519, 16117]"
16117,13454,1.0,"[16117, 13454]"
11200,13917,1.0,"[11200, 13917]"
13509,13237,269.0,"[13509, 13237]"
15008,19300,1.0,"[15008, 19300]"
16339,17752,300.0,"[16339, 17752]"
11209,17738,1.0,"[11209, 17738]"
13417,18827,113.0,"[13417, 18827]"
13417,17781,230.0,"[13417, 17781]"
15008,14704,300.0,"[15008, 14704]"
17282,10568,207.0,"[17282, 10568]"
12652,12562,1.0,"[12652, 12562]"
19300,18110,1.0,"[19300, 18110]"
12205,11163,1.0,"[12205, 11163]"
16325,16028,300.0,"[16325, 16028]"
13489,15008,1.0,"[13489, 15008]"
16236,10748,1.0,"[16236, 10748]"
10916,13073,270.0,"[10916, 13073]"
10916,13073,30.0,"[10916, 14053, 13073]"
14257,10326,1.0,"[14257, 10326]"
13417,19846,300.0,"[13417, 19846]"
15651,14519,230.0,"[15651, 14519]"
10796,18827,1.0,"[10796, 18827]"
16325,11147,242.0,"[16325, 11147]"
13989,13165,300.0,"[13989, 13165]"
13582,19273,131.0,"[13582, 19273]"
14704,11455,1.0,"[14704, 12868, 11455]"
11147,10177,300.0,"[11147, 10177]"
15483,18941,130.0,"[15483, 18941]"
16117,19239,91.0,"[16117, 19239]"
12652,15891,1.0,"[12652, 15891]"
12352,16887,300.0,"[12352, 16887]"
16325,19273,89.0,"[16325, 19273]"
