src,dst,volume,path_nodes
17535,15973,48.999999880000004,"[17535, 19311, 15973]"
12627,13856,1.0,"[12627, 13474, 13856]"
12985,17535,1.0,"[12985, 17535]"
15973,17312,300.0,"[15973, 17312]"
19921,17312,147.0,"[19921, 17312]"
10570,19185,300.0,"[10570, 19185]"
16133,15872,68.99999973,"[16133, 15872]"
16133,15872,34.00000027,"[16133, 14724, 15872]"
17784,19311,1.0,"[17784, 19311]"
10303,10270,225.0,"[10303, 10270]"
18144,15973,18.0,"[18144, 15973]"
18144,15973,282.0,"[18144, 19921, 15973]"
16053,10270,280.0,"[16053, 10270]"
19311,18476,1.0,"[19311, 18476]"
16262,12379,1.0,"[16262, 12379]"
18863,12280,59.0,"[18863, 12280]"
18144,19469,1.0,"[18144, 19469]"
11461,12214,1.0,"[11461, 12214]"
10570,16366,1.0,"[10570, 16366]"
12627,19539,300.0,"[12627, 19539]"
16053,15262,160.0,"[16053, 15262]"
16053,14724,41.0,"[16053, 14724]"
14005,18446,300.0,"[14005, 18446]"
16991,13503,300.0,"[16991, 13503]"
19921,15401,1.0,"[19921, 15401]"
11267,15262,1.0,"[11267, 15262]"
17784,19956,1.0,"[17784, 19956]"
19956,15028,1.0,"[19956, 15204, 15028]"
10270,17495,129.0,"[10270, 19311, 17495]"
17784,13179,300.0,"[17784, 13179]"
17770,11267,1.0,"[17770, 11267]"
12985,10178,180.00000034,"[12985, 10178]"
12985,10178,1.0000000038999999,"[12985, 16219, 10178]"
19311,13101,103.0,"[19311, 13101]"
16262,14070,1.0,"[16262, 14070]"
14005,18849,59.0,"[14005, 18849]"
11461,19469,117.0,"[11461, 19469]"
13503,12627,1.0,"[13503, 12627]"
14724,13503,1.0,"[14724, 13503]"
15872,13856,1.0,"[15872, 13856]"
16219,17495,43.0,"[16219, 17495]"
18144,12985,223.0,"[18144, 12985]"
15872,13578,1.0,"[15872, 13578]"
16262,14005,300.0,"[16262, 14005]"
12985,14724,1.0,"[12985, 14724]"
16219,11568,1.0,"[16219, 10178, 11568]"
10044,10904,21.0,"[10044, 10904]"
10708,15262,74.000001,"[10708, 16916, 15262]"
10708,15262,225.999999,"[10708, 18577, 15262]"
17784,15916,300.0,"[17784, 15916]"
10708,14724,300.0,"[10708, 14724]"
13179,10270,1.0,"[13179, 10270]"
15872,15028,1.0,"[15872, 13179, 15028]"
16991,10570,1.0,"[16991, 10570]"
14724,10044,1.0,"[14724, 10044]"
15206,11267,1.0,"[15206, 11267]"
10178,12985,300.0,"[10178, 12985]"
10303,15206,1.0,"[10303, 12985, 15206]"
16991,13431,1.0,"[16991, 13431]"
14376,16219,300.0,"[14376, 16219]"
15872,15973,300.0,"[15872, 15973]"
11267,16916,1.0,"[11267, 15747, 16916]"
10044,16991,1.0,"[10044, 17822, 16991]"
13856,10270,1.0,"[13856, 10270]"
15401,16366,1.0,"[15401, 10989, 16366]"
18863,19311,300.0,"[18863, 19311]"
18863,10570,72.0,"[18863, 10570]"
16219,18144,300.0,"[16219, 18144]"
15028,19956,300.0,"[15028, 19956]"
15872,11568,1.0,"[15872, 11568]"
16133,15973,47.0,"[16133, 15973]"
11461,19185,299.0,"[11461, 19185]"
15872,18863,1.0,"[15872, 17822, 18863]"
19311,15916,1.0,"[19311, 10708, 15916]"
12985,14076,1.0,"[12985, 14076]"
10708,13503,208.0,"[10708, 13503]"
14724,15872,1.0,"[14724, 15872]"
16262,14252,300.0,"[16262, 14252]"
10708,12952,90.00000014,"[10708, 16916, 12952]"
10708,12952,3.9999999539999997,"[10708, 10989, 12952]"
10303,15028,1.0,"[10303, 19469, 15028]"
15973,15028,1.0,"[15973, 19469, 15028]"
12985,10659,173.0,"[12985, 10659]"
16219,17784,300.0,"[16219, 17784]"
19311,14005,61.0,"[19311, 14005]"
14005,13183,1.0,"[14005, 13183]"
17784,14724,1.0,"[17784, 14724]"
12627,19180,83.0,"[12627, 14724, 19180]"
12985,12663,1.0,"[12985, 12663]"
15872,19539,1.0,"[15872, 19539]"
19921,18144,300.0,"[19921, 18144]"
16991,10708,1.0,"[16991, 10708]"
16219,19180,1.0,"[16219, 14444, 19180]"
12663,12985,300.0,"[12663, 12985]"
17253,18182,300.0,"[17253, 18182]"
15262,17770,300.0,"[15262, 17770]"
10044,14724,1.0,"[10044, 14724]"
10570,15916,1.0,"[10570, 13651, 15916]"
15872,11214,15.0,"[15872, 11214]"
15872,11214,285.0,"[15872, 18144, 11214]"
13503,10044,1.0,"[13503, 10044]"
14724,16262,1.0,"[14724, 16262]"
10708,15916,18.0,"[10708, 15916]"
14005,13578,1.0,"[14005, 13578]"
15973,13523,95.0,"[15973, 13523]"
18978,13856,300.0,"[18978, 13856]"
15028,16053,1.0,"[15028, 16053]"
17547,13523,70.0,"[17547, 13523]"
11267,11861,109.0,"[11267, 11861]"
12985,14005,300.0,"[12985, 14005]"
10303,16916,8.000000100000001,"[10303, 16916]"
10303,16916,291.999999,"[10303, 11461, 16916]"
12985,12214,300.0,"[12985, 12214]"
18863,16991,48.0,"[18863, 16991]"
15872,14076,1.0,"[15872, 14076]"
15973,13503,300.0,"[15973, 13503]"
12627,16991,300.0,"[12627, 16991]"
16053,19469,76.0,"[16053, 19469]"
13503,17495,1.0,"[13503, 17495]"
16366,15872,300.0,"[16366, 15872]"
14005,15506,1.0,"[14005, 15506]"
14005,17535,236.0,"[14005, 17535]"
16219,13250,300.0,"[16219, 13250]"
10708,16262,300.0,"[10708, 16262]"
19311,13856,1.0,"[19311, 13856]"
10303,19338,34.0,"[10303, 19338]"
19311,13578,231.0,"[19311, 13578]"
14252,10270,300.0,"[14252, 10270]"
15872,18849,300.0,"[15872, 18849]"
12214,10270,300.0,"[12214, 10270]"
11168,16053,225.0,"[11168, 16053]"
10303,11117,1.0,"[10303, 19469, 11117]"
19371,13856,300.0,"[19371, 13856]"
10044,12985,112.0,"[10044, 12985]"
10303,18446,94.99999935,"[10303, 18446]"
10303,18446,90.00000065,"[10303, 15973, 18446]"
14252,15872,1.0,"[14252, 15872]"
18182,16219,293.0,"[18182, 16219]"
14724,13179,1.0,"[14724, 15506, 13179]"
18863,13183,1.0,"[18863, 13183]"
16991,17770,250.0,"[16991, 17770]"
10570,10708,1.0,"[10570, 13651, 10708]"
17784,16262,1.0,"[17784, 16262]"
10303,18849,300.0,"[10303, 18849]"
15206,12985,1.0,"[15206, 12985]"
15872,10904,1.0,"[15872, 10044, 10904]"
15872,15204,1.0,"[15872, 15204]"
16219,14724,300.0,"[16219, 14724]"
17784,13431,1.0,"[17784, 13431]"
19371,13578,300.0,"[19371, 13578]"
14005,10327,1.0,"[14005, 10327]"
15401,13250,1.0,"[15401, 16133, 13250]"
12214,15872,300.0,"[12214, 15872]"
14724,19539,300.0,"[14724, 19539]"
17784,17770,1.0,"[17784, 10904, 17770]"
15872,14724,1.0,"[15872, 14724]"
18182,11168,15.0,"[18182, 11168]"
13183,15401,1.0,"[13183, 11861, 15401]"
19921,17535,47.0,"[19921, 17535]"
15506,15973,300.0,"[15506, 15973]"
19371,11861,1.0,"[19371, 15401, 11861]"
10708,18182,54.999998999999995,"[10708, 18182]"
10708,18182,245.000001,"[10708, 16262, 18182]"
10570,10327,146.0,"[10570, 10327]"
17547,19921,1.0,"[17547, 19921]"
12985,11861,300.0,"[12985, 11861]"
18863,15747,248.0,"[18863, 15747]"
11461,13250,243.0,"[11461, 13250]"
17547,18863,1.0,"[17547, 18863]"
13183,10270,209.0,"[13183, 10270]"
14005,16991,121.0,"[14005, 16991]"
17547,15506,1.0,"[17547, 15506]"
19921,12985,76.0,"[19921, 12985]"
15973,19539,300.0,"[15973, 19539]"
17039,16262,300.0,"[17039, 16262]"
18144,18182,66.0,"[18144, 18182]"
12627,11568,1.0,"[12627, 11568]"
13503,11214,1.0,"[13503, 11214]"
18863,14376,1.0,"[18863, 14376]"
10570,18144,113.0,"[10570, 17784, 18144]"
12627,18849,269.9999988,"[12627, 18849]"
12627,18849,10.00000008,"[12627, 18144, 18849]"
15747,19311,1.0,"[15747, 19311]"
19311,14070,121.0,"[19311, 14070]"
17770,15973,1.0,"[17770, 15973]"
16219,16262,124.0,"[16219, 16262]"
10708,19542,1.0,"[10708, 17784, 19542]"
17784,14252,300.0,"[17784, 14252]"
10708,13474,300.0,"[10708, 13474]"
19311,17784,131.0,"[19311, 17784]"
13503,14444,1.0,"[13503, 14724, 14444]"
10044,12214,120.0,"[10044, 12214]"
13503,16916,203.0,"[13503, 16916]"
15872,14070,272.0,"[15872, 14070]"
11461,14005,213.0,"[11461, 14005]"
11461,12952,180.0,"[11461, 12952]"
16053,15916,1.0,"[16053, 15916]"
16991,18476,1.0,"[16991, 18476]"
10270,15262,1.0,"[10270, 13179, 15262]"
14005,13570,300.0,"[14005, 13570]"
15401,10376,105.0,"[15401, 10376]"
12627,18476,1.0,"[12627, 18476]"
16991,13856,300.0,"[16991, 13856]"
10270,17822,300.0,"[10270, 17822]"
14724,14076,1.0,"[14724, 15872, 14076]"
10270,18978,1.0,"[10270, 18978]"
11461,17784,72.0,"[11461, 17784]"
15872,17312,300.0,"[15872, 17312]"
19956,14376,161.0,"[19956, 14376]"
16262,13503,1.0,"[16262, 13503]"
10570,18863,300.0,"[10570, 18863]"
15872,13570,1.0,"[15872, 15506, 13570]"
12627,18863,1.0,"[12627, 15506, 18863]"
17784,13474,300.0,"[17784, 13474]"
14724,15028,1.0,"[14724, 18476, 15028]"
11267,11168,300.0,"[11267, 11168]"
13680,15872,300.0,"[13680, 17770, 15872]"
18144,16262,300.0,"[18144, 12573, 16262]"
10708,14252,300.0,"[10708, 14252]"
18863,19338,1.0,"[18863, 19338]"
11267,15028,1.0,"[11267, 15028]"
12627,19338,1.0,"[12627, 13474, 19338]"
10044,19542,1.0,"[10044, 19542]"
11267,19171,1.0,"[11267, 19171]"
10708,12280,1.0,"[10708, 12280]"
10570,12214,300.0,"[10570, 12214]"
18863,14444,300.0,"[18863, 14444]"
15401,11117,1.0,"[15401, 11472, 11117]"
18863,12663,1.0,"[18863, 16991, 12663]"
18144,19180,3.0,"[18144, 19180]"
18144,19180,297.0,"[18144, 14444, 19180]"
15872,10044,1.0,"[15872, 10044]"
15973,15401,1.0,"[15973, 15401]"
12627,12663,1.0,"[12627, 17784, 12663]"
16219,19338,1.0,"[16219, 19338]"
12985,18863,1.0,"[12985, 15506, 18863]"
13503,12663,23.0,"[13503, 12663]"
17784,13578,1.0,"[17784, 13578]"
18863,13856,152.0,"[18863, 13856]"
19371,13101,1.0,"[19371, 13101]"
11267,16219,300.0,"[11267, 16219]"
18978,15028,85.00000068,"[18978, 10989, 15028]"
18978,15028,118.99999932,"[18978, 15204, 15028]"
19921,13250,300.0,"[19921, 13250]"
19921,10178,300.0,"[19921, 10178]"
11461,19542,1.0,"[11461, 19542]"
16219,13570,300.0,"[16219, 13570]"
13680,11267,1.0,"[13680, 15028, 11267]"
15401,19371,1.0,"[15401, 19371]"
10708,13431,34.0,"[10708, 15916, 13431]"
14005,15206,300.0,"[14005, 15206]"
11461,10708,1.0,"[11461, 10708]"
15973,14376,300.0,"[15973, 14376]"
13503,13474,60.0,"[13503, 13474]"
10270,19338,136.0,"[10270, 19338]"
13503,17312,1.0,"[13503, 17312]"
11461,11472,293.0,"[11461, 11472]"
18978,13250,259.0,"[18978, 13250]"
13503,13250,56.0,"[13503, 13250]"
12627,19956,300.0,"[12627, 19956]"
18978,11117,1.0,"[18978, 11117]"
17784,19171,1.0,"[17784, 19171]"
12985,17495,1.0,"[12985, 17495]"
16262,17039,116.0,"[16262, 17039]"
14005,13250,56.0,"[14005, 13250]"
17784,18978,237.0,"[17784, 18978]"
17784,19539,1.0,"[17784, 19539]"
16219,10904,300.0,"[16219, 10904]"
15973,15747,1.0,"[15973, 15747]"
10044,18144,1.0,"[10044, 18144]"
13856,15872,1.0,"[13856, 15872]"
